cfips,county,state,q418_venturedensity,q119_venturedensity,q219_venturedensity,q319_venturedensity,q419_venturedensity,q120_venturedensity,q220_venturedensity,q320_venturedensity,q420_venturedensity,q418_highlyactiveventuredensity,q119_highlyactiveventuredensity,q219_highlyactiveventuredensity,q319_highlyactiveventuredensity,q419_highlyactiveventuredensity,q120_highlyactiveventuredensity,q220_highlyactiveventuredensity,q320_highlyactiveventuredensity,q420_highlyactiveventuredensity,prosperity11,prosperity19,recovery,medinc16,medinc17,medinc18,medinc19,change_medinc1819,perc_black,perc_hisp,perc_native,perc_asian,perc_white
28147,Walthall,MS,.8371590375900269,1.093707799911499,1.032946228981018,1.0599514,1.1027095,1.0937078,1.2174813,1.3727608,1.3637592,.1080205217003822,.1350256502628326,.1215230897068977,.14852822,.15752994,.22279233,.2362949,.24304618,.16428122,23.764084,7.7624893,-16.001595,30571,31077,29804,30961,1157,46.3,.821993506942046,0,.1,52.9
28149,Warren,MS,1.478028178215027,.965840220451355,.9449345469474793,.97838354,.95817477,.97002131,1.0069546,1.0640967,1.0689747,.2362336367368698,.1756073087453842,.181878998875618,.17247146,.1832727,.21114688,.22229655,.20557204,.17769787,47.98259,33.338013,-14.644577,40475,41635,43039,45113,2074,49.4,2.108815752703197,.3,.7,48.3
28151,Washington,MS,.8622808456420898,.7537276744842529,.7025233507156372,.71788466,.73119777,.74143863,.75645858,.76192033,.73461139,.1904800832271576,.1536129713058472,.1454202830791473,.15361297,.14337212,.1542957,.15975749,.15019935,.14132394,17.234703,9.5943222,-7.6403809,28452,29387,30834,29705,-1129,72.2,1.617560848513798,.1,.6,25.6
28153,Wayne,MS,.467904657125473,.0584880821406841,.0633620917797089,.065799095,.060112752,.060112752,.076359443,.07798411,.064986758,.1267241835594177,.0292440410703421,.0243700351566076,.024370035,.024370035,.024370035,.024370035,.024370035,.021120697,34.000626,21.731705,-12.268921,34458,35215,37970,37706,-264,41,.6479163598880872,.1,.1,57.4
28155,Webster,MS,.6551098823547363,.6450312733650208,.6752671003341675,.64503121,.63831216,.64503127,.68198615,.69206476,.66854805,.1007861346006393,.1108647435903549,.1713364273309708,.13102198,.13774104,.16125782,.16797689,.17469597,.14110059,19.0811,46.151508,27.070408,37083,35634,40683,45730,5047,20.4,.6961506961506961,.2,.3,78.8
28157,Wilkinson,MS,.5415357947349548,.4007364809513092,.4223979115486145,.40073651,.41156721,.44405934,.50904363,.5812484,.56680751,.1624607443809509,.0866457298398018,.1191378757357597,.11372252,.1119174,.08664573,.083035491,.079425253,.075815015,32.979362,7.4209213,-25.558441,25846,23340,26599,27313,714,71.09999999999999,.2140845070422535,0,.1,27.9
28159,Winston,MS,.8207786679267883,2.456936120986939,2.76472806930542,2.7377288,2.8079269,2.8205266,2.9429235,3.0995195,3.1013193,.2969922721385956,.5885847210884094,.5723851323127747,.69928181,.70018178,.69838184,.6587829,.61558402,.55798548,27.698456,25.098259,-2.6001968,32820,33313,36214,34724,-1490,46.9,1.283668879258325,1.3,0,50.5
28161,Yalobusha,MS,1.082390904426575,.1130856201052666,.1130856201052666,.10500808,.10500808,.11308562,.11308562,.11577813,.11039311,.1938610672950745,0,0,0,0,0,0,0,0,20.724205,23.053528,2.3293228,34749,37647,41864,41464,-400,39.7,1.390798091695642,.1,.2,59
28163,Yazoo,MS,.5555756092071533,.4942458271980286,.4653847515583038,.5140878,.53272724,.52911961,.53753746,.54475272,.54836035,.0901908427476883,.086583212018013,.1010137423872948,.10822901,.10943156,.098608658,.099811204,.10341883,.092595935,12.831551,13.344559,.51300812,27560,28330,31402,33279,1877,59.6,4.593033432522318,.3,.4,36.9
29001,Adair,MO,2.168552160263062,2.141151666641235,2.235096216201782,2.2566249,2.3055544,2.3068593,2.3525267,2.3551362,2.3851464,.5480095148086548,.5714956521987915,.551923930644989,.53430933,.5349617,.54409522,.54279041,.55583829,.47885597,43.768387,18.877502,-24.890884,37967,38750,40046,41929,1883,2.7,2.451811265718003,.1,2.5,91.59999999999999
29003,Andrew,MO,1.118348956108093,1.147172451019287,1.181760549545288,1.201937,1.1932899,1.1990546,1.2125056,1.2297995,1.179839,.2478814721107483,.3170576989650726,.351645827293396,.35164583,.34011644,.35356739,.35741049,.33243018,.26517552,78.235397,77.746582,-.48881531,54804,56658,55683,58772,3089,1.4,2.502428155173399,.3,.3,95.3
29005,Atchison,MO,3.884758472442627,4.089219093322754,4.126394271850586,4.2193308,4.2255268,4.2627015,4.2750931,4.355638,4.3060718,1.115241646766663,1.152416348457336,1.115241646766663,1.1245353,1.2019826,1.3320942,1.3630731,1.3692689,1.1152416,54.323025,46.605373,-7.7176514,43438,45259,48385,50236,1851,.5,1.31956397016638,.8,.5,97.59999999999999
29007,Audrain,MO,1.728003740310669,1.871037602424622,1.824648261070252,1.7801917,1.7035204,1.6378021,1.6558425,1.6352249,1.6725942,.5566723346710205,.4986856281757355,.4754909574985504,.47935674,.49739704,.47806814,.44327614,.43425596,.37626925,37.741264,28.036682,-9.7045822,41930,44056,43761,44261,500,5.7,3.107939479020434,.4,.1,88.90000000000001
29009,Barry,MO,1.397132992744446,1.416731953620911,1.733116865158081,1.6925187,1.6612536,1.6715198,1.672453,1.6416545,1.6267219,.2743868231773377,.279986560344696,.3163848221302033,.32758427,.32945088,.37051556,.37984845,.36118266,.30705193,40.673504,36.44722,-4.226284,37869,40638,41463,44403,2940,.2,9.347030678300028,.7,1.4,92.09999999999999
29011,Barton,MO,1.192546606063843,1.101449251174927,1.060041427612305,1.1014493,1.3029675,1.2808834,1.2753624,1.294686,1.2587992,.2567287683486939,.2236024886369705,.190476194024086,.20289856,.21256039,.2015183,.22360249,.21808144,.17115252,50.142307,44.588711,-5.5535965,38877,41184,41625,44125,2500,.3,1.585148766635585,2.5,0,92.90000000000001
29013,Bates,MO,1.465512037277222,1.156664490699768,1.114273548126221,1.1566645,1.138497,1.112255,1.1768506,1.1929995,1.1788692,.3270150721073151,.2180100530385971,.2180100530385971,.19075879,.18369366,.21599144,.24021478,.23415895,.19378671,47.796036,49.56953,1.7734947,41520,45605,46186,47625,1439,1.5,2.209131075110457,.6,.3,95.40000000000001
29015,Benton,MO,1.34926962852478,1.4608234167099,1.466135501861572,1.4900398,1.480301,1.4785304,1.4696769,1.4926959,1.4254096,.3187251091003418,.3612217903137207,.3559097051620483,.33997345,.30810094,.32403719,.32226649,.29216468,.25320938,25.074745,28.885925,3.8111801,33428,35097,38028,40249,2221,.3,2.046370440152824,1.5,.1,96.09999999999999
29017,Bollinger,MO,10.96726894378662,.5129457712173462,.4478098154067993,.4274548,.42881182,.41795582,.40981382,.42066979,.4342398,.1872659176588059,.1058459505438805,.0732779651880264,.085490964,.086847961,.092275962,.084133968,.081419967,.073277965,25.211067,35.895096,10.684029,39493,40791,42985,44158,1173,.4,1.120654396728016,.9,.4,97.09999999999999
29019,Boone,MO,5.522853851318359,5.693019390106201,5.652503490447998,5.6415067,5.6227922,5.5980968,5.5294132,5.518609,5.5512147,1.43425178527832,1.419782042503357,1.430779099464417,1.3865013,1.3705845,1.4261488,1.3948939,1.3339275,1.1288415,65.585609,68.793282,3.2076721,50813,52005,54043,55328,1285,9,3.42581803648727,.3,4.4,81.2
29021,Buchanan,MO,2.671811103820801,2.874238014221191,2.854107141494751,2.7735839,2.7571809,2.7463698,2.7392869,2.7001436,2.6725569,.6318850517272949,.6766202449798584,.6520158648490906,.65872622,.65201586,.69115919,.65835339,.6095174,.52787566,52.122646,45.51516,-6.6074867,46680,48652,50457,51916,1459,5.2,6.529504860954104,.5,1.1,87.3
29023,Butler,MO,1.753445148468018,.1748781651258469,.177209883928299,.2553221,.2502701,.24482943,.24016602,.24949285,.25104731,.335766077041626,.0279805064201355,.0279805064201355,.048965886,.05052036,.05673825,.055183779,.049743123,.044302471,35.098419,22.957603,-12.140816,36302,37878,39058,39915,857,5.5,2.142723180795199,.6,.8,90.40000000000001
29025,Caldwell,MO,2.241360187530518,1.203489065170288,1.170365452766419,1.2145302,1.2476537,1.2586949,1.2292517,1.1556439,1.1298811,.231864869594574,.2097824960947037,.1877001225948334,.21530309,.19138052,.19506091,.17297854,.18033934,.1288138,37.229439,39.044075,1.8146362,44722,44975,48033,49839,1806,.6,1.626286093594424,.7,.4,95.7
29027,Callaway,MO,1.669165134429932,1.698252558708191,1.6714026927948,1.6870651,1.6803526,1.6863192,1.6878109,1.8131102,1.7541897,.4251224994659424,.4318349659442902,.4474973678588867,.45420983,.46465144,.50119704,.48255134,.44749737,.36172703,53.868603,60.361691,6.4930878,50362,53180,55376,56938,1562,4.4,2.094054222638063,.5,.8,92
29029,Camden,MO,6.423264980316162,3.333937406539917,3.426798343658447,3.6057258,3.6638582,3.6623483,3.6744277,3.6948118,3.6155403,1.746240258216858,.8198949098587036,.8629280924797058,.85500085,.89237183,.9648487,.93238509,.86368304,.74213326,52.091553,55.476791,3.3852386,46747,50496,52087,53478,1391,.8,2.731711608674614,.6,.3,96.3
29031,Cape Girardeau,MO,4.004405021667481,4.804773807525635,4.742024898529053,4.6933627,4.62293,4.5926228,4.6873865,4.7992249,4.8141651,1.002701997756958,1.162775754928589,1.180704116821289,1.1230775,1.1149671,1.1700325,1.0953314,1.0321556,.8725087,63.641148,62.81583,-.82531738,48458,49554,51730,53732,2002,7.4,2.327655399982164,.1,1.7,87.8
29033,Carroll,MO,1.065601110458374,1.076701045036316,.9990010261535645,.95460093,.99900097,1.043401,.96940094,.99900097,1.0286011,.1998002082109451,.1998001933097839,.210900217294693,.23310024,.25160027,.23310024,.23310024,.27010027,.23680024,35.084068,41.697079,6.6130104,41537,43583,42149,50830,8681,1.9,1.594351440610409,.2,.5,95.59999999999999
29035,Carter,MO,1.808289289474487,12.4659948348999,11.95391273498535,10.113619,10.374993,10.305649,10.439004,10.476343,9.9909315,.4800768196582794,2.416386604309082,2.336373805999756,2.2723637,2.3630447,2.5070679,2.4430575,2.3257055,2.00032,43.337879,40.64196,-2.695919,37162,37875,39415,39530,115,.1,2.570359524971531,1.6,0,97
29037,Cass,MO,3.271682977676392,5.174489974975586,5.141921043395996,5.1966953,5.2238364,5.1777797,5.3159499,5.3666129,5.3113446,.5970944762229919,1.035292744636536,1.04022741317749,1.0994434,1.0991144,1.1540537,1.1333281,1.0711514,.93758637,66.573395,82.767174,16.193779,63613,65352,67659,69433,1774,4.1,4.383331563655318,.6,.8,91.2
29039,Cedar,MO,1.557565331459045,1.076658010482788,1.019236326217651,1.076658,1.1005838,1.1412575,1.172361,1.2082496,1.1843239,.3804191648960114,.265575647354126,.229687049984932,.29069769,.31103456,.32299742,.30624941,.32060483,.24643506,28.485329,38.580856,10.095528,33720,35930,39412,39365,-47,0,2.257352417574592,.3,.2,96.2
29041,Chariton,MO,.9061063528060913,2.101116180419922,2.087984323501587,2.1076822,2.0792296,2.0704749,2.0792296,2.0748522,2.0748522,.2363755702972412,.512147068977356,.538411021232605,.57780695,.551543,.56905228,.56467497,.49901509,.40271392,58.475044,35.562881,-22.912163,41773,43186,46992,46738,-254,2.6,.5345449685954831,0,0,95.40000000000001
29043,Christian,MO,4.471499919891357,7.582903861999512,7.474437236785889,7.4939365,7.4427505,7.3761268,7.4971867,7.6239343,7.6511521,1.004228949546814,1.702558159828186,1.72449517250061,1.720839,1.6964644,1.7358699,1.7049955,1.6408094,1.3881272,61.907154,80.914276,19.007122,54392,55761,57019,60645,3626,.8,2.94776903499965,.5,.6,95.3
29045,Clark,MO,.7142857313156128,1.428571462631226,1.341107845306397,1.2900875,1.3216715,1.3119533,1.287658,1.2633625,1.2779398,.1457725912332535,.3061224520206451,.3061224520206451,.27696794,.32069972,.3644315,.32555881,.30126336,.25267249,51.881084,46.806568,-5.0745163,45169,45216,47955,48909,954,.3,.6048089688744653,.3,1,97.3
29047,Clay,MO,4.39702320098877,4.852553367614746,4.877002716064453,4.8737855,4.9047403,4.8504086,4.8432593,4.8898706,4.8915863,.9741137027740479,1.090784311294556,1.106225967407227,1.1171639,1.1413988,1.1714243,1.1514072,1.0939299,.93522352,73.411301,82.568314,9.1570129,63702,65675,68367,70510,2143,6.1,6.795015586600471,.5,2.2,85.09999999999999
29049,Clinton,MO,2.522689580917358,1.654142618179321,1.585829973220825,1.5345955,1.5549266,1.5695651,1.5500472,1.58583,1.6996845,.6684883832931519,.3366838991641998,.3366838991641998,.33424416,.36270779,.35620183,.35294884,.32692495,.26674473,52.797112,69.871796,17.074684,57486,57591,58510,62701,4191,1.5,2.141463414634147,.4,.7,95.7
29051,Cole,MO,3.371930599212647,3.516833543777466,3.653903961181641,3.7975013,3.865819,3.7761793,3.8088152,3.8244803,3.8183882,.9177186489105225,.9621033072471619,.8733339309692383,.88116652,.88595313,.88986939,.87115824,.82894927,.72930133,69.842865,70.468369,.62550354,54130,54216,57587,60066,2479,11.7,2.836176896106774,.4,1.6,84
29053,Cooper,MO,1.504570484161377,5.064441204071045,5.024697780609131,4.9338555,4.8808646,4.9262853,5.1250024,5.3729253,5.3767104,.2952364683151245,1.124169588088989,1.118492007255554,1.0957816,1.1241696,1.1203846,1.1790533,1.13931,.99169177,51.668221,50.329872,-1.3383484,44917,46547,48750,52735,3985,5.8,1.993204983012458,.5,.5,88.8
29055,Crawford,MO,2.134854316711426,1.817070722579956,1.825219035148621,1.8028111,1.7994161,1.7600325,1.7885517,1.8089224,1.7817614,.635567307472229,.4766754806041718,.5255652666091919,.51741701,.52556527,.55951655,.5540843,.5676648,.44679838,41.056179,32.526199,-8.5299797,36983,37171,38036,44438,6402,.4,2.007948993955453,0,.2,96.7
29057,Dade,MO,1.436100125312805,.4084321558475494,.395256906747818,.36890644,.41282389,.4040404,.39525691,.39525691,.39086518,.3293807506561279,.01317523047328,.0263504609465599,.032938078,.039525691,.065876156,.052700922,.043917436,.026350461,43.385712,29.131569,-14.254143,37904,38880,39979,40399,420,.4,2.137767220902613,.9,.8,95.5
29059,Dallas,MO,1.853646755218506,6.929973125457764,6.863338947296143,6.9057426,6.944108,6.8633389,6.9622808,7.061223,7.1217995,.4785558581352234,1.587109327316284,1.659801363945007,2.0050883,2.1343186,1.5628786,1.5588402,1.5548017,1.2963412,14.245049,42.988491,28.743443,37695,41441,41551,43542,1991,.1,2.094240837696335,1.4,.5,96.2
29061,Daviess,MO,2.833959102630615,4.759597778320313,4.166162014007568,3.9602761,3.9279802,3.8997214,3.9158692,4.0329418,4.0410156,.8235436677932739,.9083201885223389,.8235436677932739,.74482256,.73473012,.7791369,.75895196,.71858221,.59747285,46.265335,54.276623,8.0112877,43669,45707,50380,51679,1299,.6,1.567209162145871,.6,.2,97.09999999999999
29063,De Kalb,MO,.975916862487793,.2912009954452515,.2833307087421417,.28726584,.29907131,.29382443,.31481189,.31743532,.32005876,.196757435798645,.0629623830318451,.0787029713392258,.070832677,.078702971,.086573273,.083949842,.081326403,.086573273,51.617996,41.341473,-10.276524,43538,46517,50000,55918,5918,9,2.586619830752036,.8,.6,85.90000000000001
29065,Dent,MO,1.457183241844177,.3979971706867218,.4108358025550842,.43009371,.44293234,.46219027,.45149142,.43009374,.47930843,.4172551035881043,.1027089506387711,.0962896421551704,.089870334,.092010103,.13266572,.13266572,.12196688,.077031709,37.624069,42.630543,5.0064735,38020,38829,39916,42100,2184,.5,1.762624638147314,.7,.3,95.2
29067,Douglas,MO,1.373728394508362,4.670676231384277,4.655825138092041,4.6706762,4.7078042,4.6855278,4.6880026,4.7078042,4.7350311,.3267245888710022,1.002450466156006,1.113833785057068,1.128685,1.1361104,1.1806638,1.1484864,1.0123512,.7895844,19.372894,29.849808,10.476913,31333,33003,34372,37425,3053,.2,.8642717571020593,.5,.1,98.3
29069,Dunklin,MO,.7994627356529236,1.180006980895996,1.199194192886353,1.1896006,1.1949303,1.181073,1.1842709,1.202392,1.2109196,.124716192483902,.1534968465566635,.1471011489629746,.15189792,.1545628,.18121156,.171618,.17055206,.16309041,16.849632,14.699135,-2.1504974,31220,32348,34186,36380,2194,10.2,6.630699037532888,.2,.6,84.59999999999999
29071,Franklin,MO,2.91094708442688,11.68200016021729,11.77018070220947,11.778019,12.088939,12.131069,12.135968,12.254849,12.074242,.6486189961433411,1.240410327911377,1.279601812362671,1.3212428,1.3334901,1.3775805,1.3556986,1.3514528,1.131654,56.88216,68.170975,11.288815,50895,53849,55312,57214,1902,.7,1.743369092265798,.2,.5,96
29073,Gasconade,MO,1.929411768913269,1.835294127464294,1.855462193489075,1.7445378,1.7411765,1.7232493,1.7434174,1.772549,1.7030813,.4705882668495178,.4705882370471954,.4571428596973419,.50084037,.5131653,.52436978,.52436978,.5131653,.41680673,57.783836,47.251076,-10.532761,45505,50687,53439,54885,1446,.5,1.427503228876351,.5,.3,97.2
29075,Gentry,MO,.9636768102645874,.9785025715827942,.9785025715827942,.92661232,.93896717,.99827033,1.0328639,1.0130961,1.02298,.237212747335434,.237212747335434,.2075611501932144,.20756115,.21744502,.22238696,.24709661,.23227082,.18779343,51.369255,42.621185,-8.7480698,44024,43777,42689,47790,5101,.6,1.617291414752116,.3,.5,97.40000000000001
29077,Greene,MO,5.191820621490479,5.164144992828369,5.045384407043457,5.1170263,5.1788583,5.2272034,5.3323011,5.4017825,5.3689685,1.19390857219696,1.16938579082489,1.198112487792969,1.2378744,1.2514787,1.2932842,1.2763517,1.2358308,1.0661566,53.76815,65.141304,11.373154,41908,43175,44808,46086,1278,3.3,3.722442330788663,.5,2,89.90000000000001
29079,Grundy,MO,1.212002754211426,1.202228546142578,1.124034762382507,.97253448,.97742158,.97090542,1.0067443,1.042583,.99697,.1466132402420044,.1270648092031479,.1368390172719955,.13683903,.12706481,.14335516,.14661324,.16290359,.15312938,37.604935,23.954239,-13.650696,40187,41092,42574,45594,3020,.3,2.44195356285028,.6,.6,96
29081,Harrison,MO,1.318071484565735,1.526188015937805,1.41056764125824,1.3065095,1.2833853,1.2332833,1.2795314,1.2140131,1.0559988,.3121747970581055,.3815470039844513,.3699849545955658,.31217483,.33915287,.35456893,.32759085,.28519675,.24280263,36.337326,28.658997,-7.6783295,41173,42889,40168,42917,2749,.5,2.296549287480862,.7,.2,96.3
29083,Henry,MO,1.732786178588867,1.564067482948303,1.595987200737,1.4683082,1.4272686,1.4439884,1.4394284,1.4622283,1.3847089,.3693570494651794,.3511171936988831,.3875969052314758,.37391701,.39823681,.41799667,.39823681,.41951665,.31767747,43.895149,38.845219,-5.0499306,42707,41089,43911,45795,1884,1.3,2.461467678858983,.4,.5,95.40000000000001
29085,Hickory,MO,1.122261762619019,.7337865829467773,.7337865829467773,.73378658,.7265926,.72299558,.63666773,.63666773,.62947375,.345311313867569,.1510737091302872,.1618646830320358,.15107369,.14028272,.16546167,.16186468,.15107371,.12589476,33.928871,32.027885,-1.9009857,33113,34746,36190,34182,-2008,0,1.743938749468311,1.6,.3,96.2
29087,Holt,MO,1.146131753921509,.9918448328971863,.9477628469467163,.95878333,.96980381,.96980381,.94776285,.94041586,.96245682,.2644919455051422,.3085739612579346,.2865329384803772,.27551246,.30857393,.38204393,.34530896,.33061495,.24245095,60.354931,47.447594,-12.907337,41017,43981,45610,49524,3914,1.1,1.060469314079422,1,.7,96.8
29089,Howard,MO,1.35987389087677,1.330311417579651,1.1430823802948,1.1529365,1.1496519,1.1397977,1.1463671,1.1857837,1.1726449,.3054789006710053,.3251872360706329,.2857705950737,.35967678,.34818026,.39745107,.40730521,.39088163,.30219421,55.978092,33.155525,-22.822567,45762,50356,50372,52700,2328,5.9,1.570888844700736,.9,.4,91.59999999999999
29091,Howell,MO,2.476095914840698,.2309698313474655,.2359369248151779,.213585,.21606855,.22269134,.25083819,.25001034,.24007617,.4867751002311707,.0645722076296806,.0720228478312492,.084440582,.073678546,.06291651,.067883603,.059605118,.053810176,28.157661,37.308159,9.1504974,33964,34984,36143,38357,2214,.2,2.131956912028725,1.2,.7,96.2
29093,Iron,MO,1.21330726146698,.5772994160652161,.6164383292198181,.61154598,.59360731,.54142207,.53816044,.53816044,.55446839,.3131115436553955,.1076320931315422,.08806262165308,.12720157,.11089367,.10110894,.10110894,.10437051,.10763209,34.897514,34.18959,-.70792389,36354,36457,37188,37435,247,1.1,1.780794962613145,.7,.3,95.59999999999999
29095,Jackson,MO,5.99991512298584,5.294429779052734,5.232994556427002,5.2520833,5.2608843,5.1906233,5.2116385,5.3282681,5.3225636,1.272740364074707,1.076292753219605,1.065468430519104,1.0871171,1.1034999,1.1348028,1.1055478,1.0449411,.8752619,58.757267,66.959106,8.2018394,48104,50652,52805,55134,2329,23.3,8.9791099314006,.4,1.8,67
29097,Jasper,MO,3.50667929649353,3.725633859634399,3.813385963439941,3.8231835,3.8088422,3.8176458,3.8295734,3.8301413,3.7514768,.7965853214263916,.8366276025772095,.8400354385375977,.85409284,.85934657,.89796889,.86673027,.83776355,.70656127,39.463299,55.163296,15.699997,42648,45328,46929,48357,1428,1.9,8.042028018679119,1.5,1.1,90.40000000000001
29099,Jefferson,MO,2.344764947891235,3.486129760742188,3.423644542694092,3.4110575,3.3981709,3.4010181,3.4339838,3.4697967,3.4309869,.4872939586639404,.7471241354942322,.7340876460075378,.75611478,.76210856,.80211699,.78113878,.73258919,.61675948,69.496063,71.673218,2.1771545,58232,60765,63030,65454,2424,.9,1.96382244330233,.3,.8,96.09999999999999
29101,Johnson,MO,1.83112359046936,1.755518317222595,1.808995127677918,1.8172934,1.8440318,1.8458759,1.8428024,1.8200594,1.7727292,.4554758667945862,.403842955827713,.4204392433166504,.42689335,.43150344,.44748506,.44564101,.45055842,.37556782,56.102463,70.028542,13.926079,48977,50689,53056,55273,2217,4.3,4.388808166610782,.4,1.7,89
29103,Knox,MO,2.351763725280762,2.802101612091065,2.702026605606079,2.5394044,2.3934617,2.3184054,2.22667,2.2850471,2.3017263,.7255442142486572,.7255441546440125,.6254690885543823,.66299725,.62546909,.65048784,.65048784,.65882742,.47535652,41.489082,14.399681,-27.089401,38816,39674,40383,40000,-383,.5,1.089435013934634,0,.6,96.40000000000001
29105,Laclede,MO,2.354598045349121,.2647514343261719,.2591184377670288,.24362767,.2422194,.21874854,.21593203,.21968737,.21874854,.5238698720932007,.0366145595908165,.0478805787861347,.039431065,.043186404,.039431065,.040369902,.040369902,.029103883,42.330963,44.867115,2.5361519,40436,42646,46192,47257,1065,.6,2.454194928372407,1,.4,95
29107,Lafayette,MO,1.656043171882629,1.271767973899841,1.253469109535217,1.3358138,1.3551292,1.3713949,1.3907102,1.3256478,1.307349,.3842751979827881,.2866815030574799,.3171795308589935,.31107992,.33039537,.35784358,.34869418,.33039534,.28159851,43.816219,60.852985,17.036766,50830,52557,54661,58766,4105,2.2,2.88983648802037,.3,.5,93.8
29109,Lawrence,MO,1.222385048866272,.8166683912277222,.8376086354255676,.82844728,.82801104,.8349911,.85069627,.8437162,.81754094,.2722228169441223,.193696990609169,.230342373251915,.19107947,.18933445,.20242208,.19980456,.19544202,.15879664,31.883949,40.988209,9.1042595,40505,41673,43373,44742,1369,.5,7.452099256622343,.8,0,94.8
29111,Lewis,MO,.8673368692398071,.5519416332244873,.5815099477767944,.51251727,.52565873,.53551477,.52565873,.54208553,.5847953,.2365464270114899,.128129318356514,.0985610112547874,.1281293,.13798541,.14455615,.12812932,.11827321,.098561011,48.482456,37.333893,-11.148563,45708,47148,47764,45988,-1776,4.2,.4721245605223506,.8,0,93
29113,Lincoln,MO,2.127620458602905,2.105515241622925,2.12209415435791,2.1386728,2.1294625,2.1079714,2.1245503,2.1134977,2.1245501,.5913126468658447,.5949968695640564,.5894705653190613,.55999708,.55938303,.57227772,.56797945,.53113753,.46236598,49.742889,68.879837,19.136948,55249,58603,61628,64196,2568,1.9,2.48065584220125,.3,.3,94.90000000000001
29115,Linn,MO,1.60727334022522,1.177043557167053,1.241983890533447,1.9116812,1.9373868,1.9292691,1.9427984,1.9049165,1.8913873,.3247016966342926,.2272911816835403,.2597613334655762,.2922315,.27329057,.28681982,.31117243,.31117243,.24352627,37.934994,38.040428,.10543442,39286,41652,43642,45930,2288,.5,2.418888797160076,.3,.4,96.90000000000001
29117,Livingston,MO,1.434548735618591,1.580660104751587,1.627150177955627,1.5640566,1.5607358,1.5385977,1.6072259,1.6537158,1.6669987,.2855814695358276,.332071453332901,.3519957363605499,.39184433,.40291336,.41398242,.407341,.38520288,.32321623,41.996124,33.447968,-8.5481567,44266,45929,47885,46992,-893,2.6,1.837895015205606,.6,.6,93.5
29119,McDonald,MO,1.456866145133972,1.844190120697022,1.764964818954468,1.7583627,1.7282864,1.7341549,1.7062794,1.6989436,1.6974765,.2288732379674912,.3345070481300354,.3125,.3741197,.36384976,.3653169,.35944834,.35064554,.33157277,36.995049,25.280739,-11.71431,38846,41207,42019,41643,-376,1.8,11.58370643490475,2.9,1.5,87.09999999999999
29121,Macon,MO,1.668939590454102,1.467627763748169,1.506591320037842,1.4546399,1.4632984,1.4459814,1.4329935,1.4026885,1.3983592,.3441781997680664,.357166051864624,.3376842737197876,.36690694,.3701539,.39612961,.38530639,.4047882,.35283676,26.256248,28.057739,1.8014908,37099,38903,40007,42746,2739,2,1.500098690703336,.7,.6,94.40000000000001
29123,Madison,MO,.9997581243515015,.3950656950473785,.2580021023750305,.22172055,.22306432,.26068962,.24456449,.22843936,.21231423,.2902523577213287,.1531887501478195,.0483753941953182,.048375394,.043000348,.037625305,.037625305,.034937784,.032250263,30.621132,47.501404,16.880272,36359,37484,41322,43636,2314,.8,2.364726167994088,.2,.6,96.90000000000001
29125,Maries,MO,.7455213069915772,,,,,,,,,.1335262060165405,4.784688949584961,2.614888191223145,2.6037612,2.7335782,2.737287,2.5703795,2.4961982,2.240273,37.47578,43.510201,6.03442,40542,41715,44436,47569,3133,.3,1.28365330001136,1,1,96.7
29127,Marion,MO,1.774204730987549,1.9440016746521,1.937071204185486,1.8036593,1.7522582,1.722226,1.7695844,1.7695844,1.7464827,.4851341247558594,.485134094953537,.5163213014602661,.54750848,.50708067,.51170099,.48513412,.46549773,.40081316,55.076416,42.36618,-12.710236,43828,44098,46762,48784,2022,3.7,1.7792225950783,.4,.6,91.59999999999999
29129,Mercer,MO,.5942733883857727,.6212857961654663,.6212857961654663,.51323611,.46821538,.50423193,.54925263,.54024851,.5312444,.081037275493145,.0540248528122902,.1350621283054352,.13506213,.13506213,.1710787,.18008283,.13506213,.11705384,31.44149,53.279991,21.838501,41817,43314,44085,47298,3213,.5,2.305159165751921,0,.5,97.40000000000001
29131,Miller,MO,1.539322733879089,6.045340061187744,5.949382305145264,5.8474274,5.7801232,5.9173961,5.9347219,5.9640422,6.0240164,.3198592662811279,1.799208402633667,1.867178440093994,1.8371916,1.8098704,1.8711767,1.8498527,1.5833033,1.4207082,38.568798,54.618191,16.049393,40057,41461,42718,47171,4453,.2,1.940399190508313,1.2,.5,96.7
29133,Mississippi,MO,.5810657739639282,.0850340127944946,.0921201780438423,.10274944,.10393046,.10629252,.094482236,.13227513,.13463719,.0779478400945663,.0070861675776541,.0070861675776541,.014172335,.016534392,.0094482237,.0070861676,.0070861676,.0070861676,30.499153,9.8306198,-20.668533,29214,32212,32846,35357,2511,24.9,2.180639457786946,.9,.1,73
29135,Moniteau,MO,1.123737335205078,1.799242377281189,1.748737335205078,1.7108586,1.6771885,1.6582491,1.635101,1.6266835,1.590909,.3282828330993652,.3219696879386902,.3345959484577179,.33459595,.30934343,.30513468,.29250842,.3114478,.28829965,48.274376,56.819668,8.5452919,48974,50897,54828,58010,3182,2.7,4.873488719930201,.4,.1,96
